15.4897	-3.51551	240.286
14.6916	-3.49023	240.223
13.8963	-3.46835	240.156
13.1037	-3.44454	240.084
12.3135	-3.42051	240.009
11.5269	-3.3972	239.93
10.7466	-3.37306	239.846
9.97447	-3.34786	239.761
9.21099	-3.32266	239.674
8.45703	-3.29733	239.585
7.71168	-3.27262	239.5
6.97907	-3.24988	239.417
6.26276	-3.22863	239.337
5.55967	-3.20618	239.257
4.87239	-3.18302	239.181
4.19803	-3.16165	239.109
3.53781	-3.14162	239.041
2.8904	-3.12206	238.977
2.25882	-3.10246	238.915
1.64165	-3.08281	238.858
1.03831	-3.06374	238.807
0.447884	-3.04553	238.76
-0.129279	-3.02808	238.712
-0.692395	-3.01158	238.668
-1.23576	-2.99648	238.627
-1.76136	-2.9818	238.594
-2.26895	-2.96682	238.563
-2.7621	-2.95097	238.537
-3.23881	-2.93547	238.515
-3.69893	-2.92085	238.494
-4.14399	-2.90805	238.476
-4.5721	-2.89597	238.46
-4.98306	-2.88319	238.45
-5.37776	-2.86926	238.443
-5.75391	-2.8573	238.44
-6.11249	-2.84637	238.441
-6.45415	-2.83575	238.442
-6.77566	-2.82655	238.445
-7.07509	-2.81813	238.447
-7.35193	-2.80915	238.452
-7.60336	-2.80168	238.457
-7.82706	-2.79601	238.465
-8.02109	-2.79447	238.473
-8.19074	-2.7926	238.481
-8.33711	-2.78923	238.486
-8.45631	-2.78553	238.49
-8.54932	-2.78293	238.492
-8.62477	-2.78057	238.496
-8.68808	-2.77878	238.499
-8.74107	-2.77679	238.5
-8.78284	-2.77617	238.501
-8.81266	-2.77539	238.501
-8.82956	-2.77487	238.502
-8.83553	-2.77468	238.502
-8.83168	-2.77487	238.502
-8.82678	-2.77601	238.501
-8.82597	-2.77764	238.501
-8.82645	-2.77813	238.501
-8.82583	-2.77761	238.501
-8.8256	-2.77768	238.501
-8.82731	-2.77768	238.502
-8.8329	-2.77685	238.502
-8.84212	-2.77604	238.503
-8.8561	-2.77546	238.505
-8.87373	-2.77555	238.506
-8.89554	-2.77515	238.506
-8.92069	-2.77448	238.506
-8.95263	-2.77335	238.507
-8.99543	-2.77169	238.509
-9.05407	-2.77048	238.512
-9.13198	-2.76902	238.515
-9.23112	-2.76704	238.521
-9.34952	-2.76575	238.529
-9.48666	-2.76442	238.54
-9.64246	-2.7624	238.554
-9.81731	-2.75866	238.571
-10.0082	-2.75452	238.592
-10.2134	-2.75103	238.617
-10.433	-2.7486	238.652
-10.6666	-2.74882	238.697
-10.9112	-2.7486	238.747
-11.1596	-2.74728	238.805
-11.4125	-2.74595	238.878
-11.6732	-2.74322	238.965
-11.9397	-2.74135	239.065
-12.211	-2.74048	239.183
-12.4898	-2.73699	239.313
-12.7754	-2.73238	239.457
-13.0625	-2.7273	239.616
-13.3483	-2.7213	239.796
-13.6273	-2.71668	240.005
-13.8992	-2.71513	240.239
-14.1644	-2.71388	240.495
-14.4234	-2.70781	240.771
-14.675	-2.69894	241.073
-14.9228	-2.68862	241.403
-15.1592	-2.68141	241.763
-15.3791	-2.67594	242.159
-15.5774	-2.67483	242.583
-15.7568	-2.67658	243.034
-15.9223	-2.67725	243.511
-16.0698	-2.67547	244.007
-16.2025	-2.66868	244.526
-16.3206	-2.66735	245.069
-16.4195	-2.67155	245.637
-16.504	-2.67662	246.228
-16.5765	-2.68001	246.837
-16.6332	-2.68295	247.462
-16.6818	-2.68566	248.102
-16.7253	-2.68924	248.757
-16.7653	-2.69335	249.429
-16.802	-2.69707	250.114
-16.8353	-2.7001	250.815
-16.865	-2.70362	251.531
-16.8935	-2.70873	252.263
-16.922	-2.7144	253.01
-16.9515	-2.71989	253.775
-16.9816	-2.72476	254.556
-17.0105	-2.72883	255.353
-17.0398	-2.73242	256.165
-17.0708	-2.73531	256.989
-17.1041	-2.73765	257.825
-17.1428	-2.7423	258.674
-17.1872	-2.75162	259.535
-17.2325	-2.76092	260.412
-17.2754	-2.77057	261.307
-17.3166	-2.77698	262.217
-17.3542	-2.78081	263.131
-17.3892	-2.78298	264.053
-17.4262	-2.7824	264.983
-17.4678	-2.7847	265.925
-17.5139	-2.79418	266.88
-17.5631	-2.80933	267.85
-17.6166	-2.82452	268.834
-17.6689	-2.83697	269.833
-17.7206	-2.84594	270.841
-17.7715	-2.8504	271.856
-17.8209	-2.85227	272.875
-17.8698	-2.85378	273.899
-17.9209	-2.85973	274.933
-17.972	-2.86881	275.975
-18.0265	-2.88223	277.022
-18.081	-2.89304	278.076
-18.1396	-2.90563	279.134
-18.1979	-2.91744	280.187
-18.2569	-2.92682	281.241
-18.322	-2.94122	282.297
-18.3903	-2.96139	283.359
-18.4608	-2.9828	284.424
-18.5336	-3.00272	285.487
-18.6086	-3.01947	286.549
-18.6845	-3.0337	287.606
-18.7616	-3.04552	288.656
-18.8367	-3.05522	289.701
-18.9093	-3.06636	290.744
-18.9821	-3.08023	291.777
-19.0526	-3.09569	292.807
-19.1249	-3.11402	293.834
-19.1978	-3.13354	294.861
-19.2717	-3.15268	295.883
-19.345	-3.17016	296.901
-19.4175	-3.18357	297.917
-19.4895	-3.19292	298.936
-19.5611	-3.20129	299.955
-19.6339	-3.20811	300.966
-19.7056	-3.21537	301.971
-19.7752	-3.22215	302.976
-19.8463	-3.23383	303.982
-19.9177	-3.25015	304.988
-19.9888	-3.26428	305.994
-20.0573	-3.28038	307.004
-20.126	-3.29571	308.016
-20.1931	-3.30933	309.029
-20.2612	-3.32128	310.044
-20.3308	-3.33181	311.063
-20.3987	-3.34163	312.087
-20.4659	-3.35211	313.115
-20.5312	-3.36227	314.147
-20.5976	-3.37243	315.182
-20.6651	-3.38123	316.223
-20.7283	-3.39451	317.266
-20.7947	-3.40599	318.306
-20.8601	-3.41894	319.354
-20.9234	-3.43464	320.414
-20.9901	-3.45109	321.477
-21.058	-3.46353	322.539
-21.1223	-3.47171	323.599
-21.1886	-3.48025	324.656
-21.2507	-3.48939	325.71
-21.3109	-3.49845	326.756
-21.3725	-3.50949	327.8
-21.4327	-3.52025	328.846
-21.4947	-3.53293	329.891
-21.5561	-3.54421	330.935
-21.6156	-3.55275	331.976
-21.6752	-3.56163	333.01
-21.7356	-3.56968	334.037
-21.7954	-3.57732	335.057
-21.8577	-3.5878	336.075
-21.9203	-3.60153	337.086
-21.9815	-3.61457	338.091
-22.0453	-3.62529	339.086
-22.1084	-3.6349	340.072
-22.1714	-3.64317	341.049
-22.2348	-3.65073	342.015
-22.2993	-3.65668	342.973
-22.3679	-3.66416	343.924
-22.4386	-3.67214	344.864
-22.5078	-3.68057	345.791
-22.577	-3.68984	346.708
-22.6479	-3.69945	347.613
-22.718	-3.70988	348.504
-22.786	-3.71894	349.381
-22.8494	-3.72728	350.245
-22.9127	-3.73805	351.094
-22.9743	-3.75065	351.927
-23.0289	-3.76117	352.742
-23.0797	-3.7707	353.538
-23.1296	-3.78026	354.312
-23.1748	-3.78738	355.066
-23.2181	-3.79391	355.798
-23.2631	-3.8015	356.507
-23.3035	-3.8086	357.194
-23.3404	-3.81666	357.855
-23.3768	-3.82563	358.492
-23.4122	-3.83262	359.111
-23.4455	-3.83681	359.712
-23.4763	-3.84335	360.294
-23.5075	-3.85511	360.854
-23.5399	-3.86514	361.388
-23.5743	-3.8717	361.898
-23.6123	-3.87607	362.385
-23.6535	-3.88111	362.853
-23.6998	-3.88589	363.306
-23.755	-3.89265	363.745
-23.8242	-3.89935	364.179
-23.9061	-3.90742	364.605
-23.9994	-3.91348	365.026
-24.1018	-3.916	365.441
-24.2172	-3.92035	365.838
-24.3511	-3.92463	366.223
-24.5069	-3.92634	366.595
-24.6812	-3.92498	366.955
-24.8685	-3.92063	367.303
-25.0665	-3.91337	367.643
-25.2859	-3.9094	367.97
-25.5273	-3.90701	368.284
-25.7955	-3.9022	368.594
-26.0852	-3.88945	368.906
-26.3991	-3.87421	369.217
-26.7359	-3.86191	369.518
-27.1043	-3.84924	369.805
-27.5053	-3.82924	370.068
-27.9318	-3.8016	370.311
-28.3856	-3.77498	370.53
-28.8674	-3.75626	370.712
-29.3726	-3.74029	370.86
-29.8955	-3.72215	370.982
-30.4351	-3.70082	371.087
-30.9986	-3.68233	371.149
-31.5785	-3.66917	371.161
-32.1703	-3.65612	371.141
-32.7664	-3.63904	371.102
-33.3688	-3.61757	371.049
-33.985	-3.59226	370.985
-34.6103	-3.56489	370.914
-35.241	-3.54137	370.836
-35.8709	-3.51915	370.749
-36.4985	-3.49241	370.663
-37.1381	-3.46104	370.584
-37.7963	-3.4348	370.51
-38.4746	-3.41699	370.436
-39.1663	-3.40365	370.362
-39.8643	-3.38543	370.281
-40.572	-3.36541	370.196
-41.291	-3.34277	370.111
-42.0208	-3.3216	370.026
-42.7654	-3.30123	369.944
-43.5266	-3.27817	369.865
-44.3073	-3.2522	369.791
-45.1042	-3.2274	369.715
-45.9122	-3.20304	369.643
-46.7355	-3.17438	369.573
-47.5737	-3.14155	369.507
-48.4317	-3.10918	369.444
-49.3064	-3.07806	369.379
-50.1939	-3.04586	369.317
-51.0894	-3.00795	369.259
-51.9883	-2.96899	369.203
-52.8917	-2.93075	369.144
-53.7999	-2.89213	369.086
-54.7159	-2.85635	369.032
-55.6384	-2.8217	368.979
-56.5664	-2.78844	368.923
-57.4962	-2.75655	368.87
-58.4241	-2.72367	368.813
-59.3496	-2.69029	368.752
-60.2717	-2.65809	368.689
-61.1903	-2.62529	368.626
-62.108	-2.5913	368.566
-63.0202	-2.55961	368.501
-63.9282	-2.52871	368.436
-64.8367	-2.49567	368.371
-65.7458	-2.46167	368.3
-66.6565	-2.42835	368.224
-67.5615	-2.39473	368.145
-68.4598	-2.35801	368.058
-69.3556	-2.31964	367.97
-70.2468	-2.28769	367.886
-71.1382	-2.25587	367.805
-72.0322	-2.22092	367.719
-72.9256	-2.19055	367.631
-73.8164	-2.16074	367.549
-74.6999	-2.12777	367.464
-75.5833	-2.09441	367.381
-76.4689	-2.06464	367.3
-77.356	-2.03582	367.226
-78.24	-2.00504	367.155
-79.1217	-1.97283	367.09
-80.0021	-1.93941	367.031
-80.8798	-1.90595	366.977
-81.754	-1.87391	366.928
-82.6266	-1.84208	366.882
-83.4974	-1.81063	366.841
-84.368	-1.78165	366.804
-85.2358	-1.7532	366.772
-86.1029	-1.72458	366.744
-86.9684	-1.6956	366.719
-87.8315	-1.66437	366.7
-88.6889	-1.6327	366.686
-89.5332	-1.60299	366.676
-90.3614	-1.57242	366.668
-91.17	-1.5431	366.662
-91.9621	-1.51677	366.657
-92.7357	-1.49383	366.652
-93.486	-1.47369	366.648
-94.216	-1.45346	366.641
-94.9226	-1.43	366.634
-95.6073	-1.41018	366.624
-96.2664	-1.39379	366.611
-96.8986	-1.37558	366.592
-97.5076	-1.35723	366.57
-98.1068	-1.33837	366.543
-98.7033	-1.32009	366.51
-99.2993	-1.30119	366.472
-99.8945	-1.28181	366.432
-100.484	-1.26371	366.386
-101.068	-1.24625	366.336
-101.648	-1.22875	366.28
-102.226	-1.21064	366.224
-102.802	-1.1944	366.166
-103.379	-1.17967	366.102
-103.963	-1.16696	366.033
-104.551	-1.15406	365.961
-105.145	-1.14137	365.889
-105.746	-1.12884	365.816
-106.351	-1.11649	365.736
-106.962	-1.10361	365.647
-107.579	-1.09115	365.559
-108.206	-1.07814	365.475
-108.843	-1.0657	365.392
-109.491	-1.05125	365.305
-110.153	-1.03564	365.215
-110.83	-1.01667	365.121
-111.526	-0.989644	365.028
-112.234	-0.958019	364.933
-112.947	-0.928241	364.841
-113.663	-0.904473	364.748
-114.386	-0.868753	364.655
-115.137	-0.824935	364.564
-115.921	-0.78827	364.479
-116.731	-0.758605	364.393
-117.543	-0.723361	364.313
-118.35	-0.684216	364.234
-119.166	-0.64538	364.152
-120.004	-0.606583	364.07
-120.875	-0.575292	363.987
-121.768	-0.545229	363.904
-122.668	-0.515624	363.829
-123.565	-0.484606	363.764
-124.47	-0.454428	363.711
-125.394	-0.432256	363.674
-126.345	-0.415814	363.639
-127.316	-0.393907	363.609
-128.295	-0.367793	363.582
-129.273	-0.335513	363.557
-130.252	-0.300564	363.535
-131.238	-0.269851	363.514
-132.231	-0.243161	363.497
-133.228	-0.217707	363.48
-134.225	-0.189741	363.458
-135.226	-0.160006	363.432
-136.229	-0.128439	363.404
-137.227	-0.0983995	363.373
-138.217	-0.0683978	363.342
-139.203	-0.0416074	363.311
-140.193	-0.0185411	363.279
-141.189	0.00108603	363.243
-142.181	0.0251386	363.198
-143.165	0.0519637	363.147
-144.14	0.0784238	363.09
-145.112	0.103733	363.029
-146.081	0.125184	362.971
